text,label
"['reason', 'taking', 'documentary', 'serious', 'four', 'reason', 'br', 'br', '1', 'people', 'made', 'documentary', 'including', 'director', 'producer', 'serb', 'serbian', 'origin', 'therefore', 'criterion', 'neutrality', 'fails', 'instance', 'mentioned', 'diaspora', 'croat', 'called', 'ustase', 'played', 'huge', 'part', 'fall', 'yugoslavia', 'mention', 'equal', 'serbian', 'organization', 'well', 'cetniks', 'familiar', 'balkan', 'ww2', 'history', 'serbian', 'called', 'cetniks', 'portrayed', 'documentary', 'kind', 'helped', 'british', 'paratroops', 'war', 'well', 'half', 'truth', 'also', 'fascist', 'monarch', 'group', 'collaborated', 'german', 'switched', 'side', 'hitler', 'started', 'losing', 'war', 'also', 'ironic', 'mention', 'cetnik', 'leader', 'mihajlovic', 'documentary', 'man', 'responsible', 'killing', 'thousand', 'people', 'burning', 'hundred', 'village', 'bosnia', 'croatia', 'mentioned', 'certain', 'ante', 'pavelic', 'hm', 'allow', 'little', 'suspicious', 'br', 'br', '2', 'people', 'interviewed', 'totally', 'unknown', 'studied', 'war', 'long', 'time', 'old', 'british', 'lady', 'really', 'made', 'homework', 'even', 'presented', 'name', 'could', 'le', 'anybody', 'maybe', 'someone', 'took', 'street', 'know', 'br', 'br', '3', 'documentary', 'talk', 'kosovo', 'serb', 'lived', 'age', 'therefore', 'belong', 'serbia', 'even', 'though', 'minority', 'well', 'mention', 'serbian', 'dominated', 'part', 'croatia', 'krajina', 'suddenly', 'serb', 'portrayed', 'right', 'live', 'home', 'long', 'fine', 'people', 'know', 'largest', 'city', 'krajina', 'knin', 'great', 'historical', 'importance', 'croatian', 'people', 'one', 'celebrated', 'king', 'croatian', 'history', 'zvonimir', 'crowned', 'therefore', 'city', 'historical', 'value', 'croatia', 'serb', 'arrived', 'almost', '800', 'year', 'later', 'serb', 'krajina', 'kosovo', 'according', 'documentary', 'fair', 'look', 'like', 'double', 'standard', 'morality', 'director', 'plus', 'said', 'documentary', 'croatian', 'constitution', 'law', 'minority', 'right', 'lie', 'one', 'first', 'law', 'implemented', 'fact', 'croatia', 'huge', 'serbian', 'minority', 'br', 'br', '4', 'film', 'mention', 'radical', 'croatian', 'paramilitarian', 'leader', 'called', 'glavas', 'muslim', 'radical', 'oric', 'accused', 'huge', 'reason', 'negative', 'development', 'war', 'yes', 'radical', 'want', 'talk', 'radical', 'also', 'mention', 'serbian', 'radical', 'paramilitary', 'leader', 'seselj', 'arkan', 'flaw', 'many', 'presented', 'people', 'get', 'overview', 'documentary', 'look', 'like', 'people', 'made', 'documentary', 'well', 'prepared', 'gut', 'criticize', 'serb', 'afraid', 'serbian', 'relative', 'would', 'slap', 'something', 'many', 'documentary', 'good', 'quality', 'best', 'far', 'death', 'yugoslavia', 'significant', 'participant', 'war', 'interviewed', 'e', 'g', 'milosevic', 'jovic', 'bulatovic', 'tudman', 'izetbegovic', 'karadzic', 'etc', 'get', 'whole', '5', 'hour', 'explanation', 'fall', 'yugoslavia', 'war', 'br', 'br', 'one', 'thing', 'saw', 'comment', 'documentary', 'person', 'frustrated', 'u', 'gave', 'support', 'country', 'bosnia', 'connection', 'bin', 'laden', 'war', 'well', 'first', 'country', 'involved', 'conflict', 'nationalist', 'president', 'bosnian', 'muslim', 'old', 'ethnic', 'identity', 'previosly', 'called', 'muslim', 'croat', 'rely', 'something', 'else', 'besides', 'nationality', 'raise', 'spirit', 'among', 'people', 'connecting', 'thing', 'common', 'religion', 'took', 'help', 'mujahedin', 'one', 'else', 'would', 'support', 'fight', '4', 'th', 'largest', 'army', 'europe', 'needed', 'help', 'could', 'get', 'nationalism', 'best', 'way', 'unite', 'people', 'war', 'history', 'shown', 'u']",0
"['movie', 'meant', 'discourage', 'people', 'drug', 'fails', 'ready', 'start', 'using', 'got', 'waiting', 'something', 'happen', 'nothing', 'ever', 'really', 'movie', 'neither', 'horror', 'drama', 'paranoia', 'meth', 'user', 'movie', 'may', 'win', 'award', 'using', 'f', 'word', 'many', 'time', 'uselessly', 'well', 'stated', 'felt', 'like', 'making', 'meth', 'replace', 'meth', 'owed', 'someone', 'hector', 'got', 'worse', 'paranoid', 'movie', 'went', 'girl', 'got', 'hopeless', 'ending', 'really', 'made', 'sense', 'movie', 'made', 'sense', 'unless', 'showing', 'annoying', 'stuck', 'house', 'middle', 'nowhere', 'meth', 'head', 'relied', 'feedback', 'decided', 'watch', 'movie', 'rating', 'movie', 'much', 'lower', 'average']",0
"['strike', 'routine', 'far', 'tv', 'movie', 'go', 'believe', 'based', 'true', 'story', 'plot', 'seems', 'clumsy', 'written', 'anyone', 'storytelling', 'skill', 'br', 'br', 'instance', 'good', 'old', 'john', 'ritter', 'rather', 'bulky', 'bearded', 'villain', 'poison', 'wife', 'enough', 'make', 'ill', 'accuses', 'psychosomatic', 'leaf', 'marry', 'another', 'young', 'woman', 'immediately', 'fourteen', 'year', 'pas', 'story', 'pick', 'fourteen', 'year', 'would', 'guess', 'though', 'narrative', 'demand', 'history', 'br', 'br', 'particular', 'scene', 'however', 'cinematically', 'apt', 'almost', 'certainly', 'dreamed', 'writer', 'pawing', 'attic', 'helgenberger', 'ritter', 'first', 'wife', 'stumble', 'across', 'old', 'electrical', 'appliance', 'one', 'black', 'white', 'flashback', 'sting', 'score', 'suddenly', 'recall', 'fourteen', 'year', 'ago', 'discovered', 'ritter', 'shaving', 'selenium', 'filing', 'rectifier', 'carefully', 'collecting', 'putting', 'shampoo', 'eyelash', 'liner', 'whatever', 'called', 'later', 'develops', 'putting', 'coffee', 'well', 'br', 'br', 'frankly', 'believe', 'believe', 'either', 'particular', 'epiphany', 'attic', 'ritter', 'put', 'selenium', 'shaving', 'shampoo', 'eyeliner', 'selenium', 'referred', 'movie', 'toxic', 'metal', 'suppose', 'sufficient', 'quantity', 'also', 'anti', 'oxidant', 'sold', 'counter', 'drug', 'store', 'swallowed', 'someone', 'demonstrate', 'one', 'movie', 'topical', 'poison', 'many', 'people', 'tried', 'nicotine', 'patch', 'failed', 'come', 'selenium', 'shampoo', 'give', 'marg', 'helgenberger', 'immediate', 'drastic', 'headache', 'eye', 'become', 'painful', 'boil', 'applies', 'makeup', 'think', 'anthropologist', 'e', 'b', 'tylor', 'called', 'simple', 'minded', 'idea', 'sympathetic', 'magic', 'sure', 'br', 'br', 'mais', 'je', 'divage', 'anyway', 'ritter', 'evidently', 'try', 'stunt', 'second', 'wife', 'fourteen', 'year', 'later', 'although', 'evidence', 'trickery', 'ever', 'produced', 'becomes', 'ill', 'symptom', 'wife', 'number', 'two', 'taken', 'mexico', 'apparently', 'cured', 'suddenly', 'drop', 'dead', 'shortly', 'return', 'circumstantial', 'evidence', 'pile', 'ritter', 'play', 'villain', 'stop', 'first', 'trial', 'dismissed', 'smirk', 'helgenberger', 'prompted', 'investigation', 'br', 'br', 'see', 'helgenberger', 'good', 'friend', 'ritter', 'second', 'wife', 'terribly', 'disturbed', 'demise', 'manner', 'bet', 'want', 'prevent', 'thing', 'happening', 'wealthy', 'young', 'woman', 'seems', 'lined', 'third', 'place', 'ritter', 'marital', 'schedule', 'sure', 'best', 'performance', 'given', 'guy', 'play', 'detective', 'mauser', 'lawrence', 'dane', 'everyone', 'else', 'act', 'number', 'project', 'emotion', 'thought', 'subtlety', 'warning', 'railroad', 'crossing', 'dane', 'little', 'thing', 'original', 'told', 'want', 'report', 'murder', 'long', 'pause', 'sits', 'wait', 'abruptly', 'thrust', 'face', 'towards', 'helgeberger', 'inquires', 'reasonable', 'curious', 'voice', 'murdered', 'suppose', 'except', 'bare', 'bone', 'historical', 'event', 'nothing', 'prevented', 'character', 'action', 'drawn', 'differently', 'real', 'life', 'mean', 'heck', 'ritter', 'still', 'jail', 'convicted', 'murder', 'helgenberger', 'character', 'dead', 'object', 'wish', 'forensic', 'stuff', 'made', 'clearer', 'ritter', 'seems', 'used', 'many', 'poison', 'toxic', 'metal', 'let', 'see', 'selenium', 'cyanide', 'massive', 'dose', 'chlorine', 'maybe', 'something', 'else', 'confused', 'rooting', 'ritter', 'mathematician', 'ph', 'insists', 'people', 'call', 'doctor', 'even', 'corrects', 'people', 'address', 'merely', 'professor', 'ph', 'get', 'narcissistic', 'problem', 'behind', 'quickly', 'jes', 'call', 'whitey', 'even', 'though', 'know', 'get', 'standard', 'deviation', 'average', 'tv', 'fare']",0
"['usually', 'difficult', 'time', 'watching', 'tv', 'movie', 'extra', 'long', 'commercial', 'break', 'break', 'concentration', 'give', 'find', 'good', 'book', 'one', 'however', 'made', 'put', 'add', 'stay', 'end', 'realize', 'movie', 'based', 'true', 'story', 'brought', 'took', 'long', 'find', 'denny', 'name', 'would', 'presume', 'social', 'security', 'number', 'move', 'around', 'lot', 'would', 'seem', 'would', 'found', 'soon', 'number', 'entered', 'job', 'etc', 'actor', 'seemed', 'bit', 'old', 'part', 'buried', 'metal', 'object', 'dug', 'rust', 'technical', 'glitch', 'take', 'file', 'lifetime', 'movie', 'better']",1
"['watched', 'movie', 'night', 'premiered', 'mtv', 'usually', 'mtv', 'movie', 'kind', 'stupid', 'one', 'good', 'summer', 'phoenix', 'amazing', 'actress', 'thought', 'nick', 'stahl', 'good', 'mtv', 'started', 'showing', 'movie', 'like', 'would', 'probably', 'enjoy', 'channel', 'lot']",1
"['first', 'saw', 'show', 'advertised', 'australian', 'tv', 'back', 'late', '90', 'ignored', 'thinking', 'capitalizing', 'kevin', 'costner', 'movie', 'bodyguard', 'caught', 'episode', 'wish', 'watched', 'start', 'partnership', 'sean', 'pertwee', 'louise', 'lombard', 'well', 'acted', 'structure', 'episode', 'extremely', 'entertaining', 'overblown', 'tv', 'show', 'tell', 'spent', 'energy', 'making', 'thing', 'explode', 'could', 'put', 'clip', 'commercial', 'lure', 'audience', 'deliver', 'level', 'show', 'delved', 'life', 'two', 'main', 'character', 'thats', 'made', 'interesting', 'story', 'episode', 'also', 'well', 'written', 'interesting', 'guest', 'star', 'good', 'actor', 'course', 'lot', 'action', 'intrigue', 'always', 'good', 'great', 'humour', 'flowed', 'naturally', 'character', 'appear', 'contrived', 'british', 'good', 'way', 'show', 'made', 'america', 'would', 'doubt', 'dvd', 'know', 'british', 'tv', 'production', 'company', 'interested', 'releasing', 'show', 'dvd', 'great', 'show', 'deserves', 'dvd', 'release']",1
"['new', 'york', 'love', 'finally', 'make', 'shore', '10', 'short', 'story', 'love', 'somehow', 'find', 'reason', 'enough', 'released', 'valentine', 'probably', 'due', 'fact', 'year', 'festival', 'also', 'fall', 'lunar', 'new', 'year', 'come', 'usual', 'lny', 'blockbuster', 'film', 'like', 'jackie', 'chan', 'spy', 'next', 'door', 'local', 'filmmaker', 'jack', 'neo', 'traditionally', 'released', 'latest', 'film', 'period', 'resounding', 'success', 'fix', 'formula', 'broken', 'br', 'br', 'continuing', 'concept', 'paris', 'je', 'aime', 'begun', 'spawning', 'city', 'love', 'franchise', 'shanghai', 'next', 'say', 'end', 'closing', 'credit', 'buzz', 'definitely', 'intertwining', 'story', 'set', 'one', 'city', 'world', 'allow', 'various', 'interpretation', 'filmmaker', 'come', 'story', 'based', 'love', 'theme', 'although', 'someone', 'probably', 'forgot', 'tell', 'scarlett', 'johansson', 'finer', 'point', 'sandbox', 'ground', 'rule', 'short', 'unceremoniously', 'dropped', 'theatrical', 'edition', 'unable', 'fit', 'everything', 'else', 'well', 'shot', 'black', 'white', 'hoping', 'would', 'make', 'dvd', 'least', 'br', 'br', 'structurally', 'series', 'le', 'compartmentalized', 'compared', 'predecessor', 'memory', 'serf', 'right', 'individual', 'story', 'set', 'within', 'confines', 'never', 'really', 'breaking', 'artificial', 'border', 'created', 'little', 'leeway', 'given', 'character', 'various', 'story', 'interact', 'short', 'filler', 'segment', 'used', 'bridge', 'scene', 'together', 'solely', 'reliant', 'pick', 'shot', 'made', 'building', 'landscape', 'hope', 'making', 'thing', 'look', 'little', 'bit', 'serendipitous', 'idea', 'chance', 'encounter', 'amongst', 'stranger', 'though', 'one', 'story', 'craftily', 'adopted', 'mindset', 'narrative', 'deliver', 'surprise', 'though', 'already', 'seen', 'paris', 'br', 'br', 'one', 'top', 'draw', 'sitting', 'film', 'like', 'one', 'definitely', 'creative', 'force', 'behind', 'story', 'writer', 'director', 'cinematographer', 'various', 'geography', 'background', 'mirroring', 'makeup', 'cosmopolitan', 'city', 'coming', 'together', 'concept', 'film', 'star', 'studded', 'cast', 'big', 'name', 'amongst', 'lesser', 'known', 'one', 'upping', 'ante', 'picture', 'perfect', 'performance', 'entire', 'length', 'short', 'support', 'build', 'upon', 'deny', 'initial', 'star', 'gazing', 'recognizing', 'notable', 'irrfan', 'khan', 'natalie', 'portman', 'also', 'writing', 'directing', 'duty', 'rachel', 'bilson', 'looking', 'quite', 'like', 'bardot', 'spielberg', 'blue', 'eye', 'boy', 'shia', 'labeouf', 'surprisingly', 'act', 'show', 'minute', 'entire', 'filmography', 'date', 'br', 'br', 'story', 'wise', 'like', 'anthology', 'find', 'automatically', 'appeal', 'others', 'straightforward', 'nature', 'others', 'come', 'gimmicky', 'twist', 'thankfully', 'worked', '10', 'story', 'plus', '1', 'randall', 'balsmeyer', 'given', 'duty', 'integrate', 'everything', 'together', 'organic', 'feel', 'instead', 'plain', 'pick', 'shot', 'lesser', 'known', 'area', 'established', 'landmark', 'somehow', 'lacked', 'anything', 'go', 'spirit', 'predecessor', 'story', 'rooted', 'reality', 'compared', 'fantastical', 'element', 'previous', 'film', 'elijah', 'wood', 'dalliance', 'vampire', 'anyone', 'even', 'le', 'adventurous', 'narrative', 'style', 'christopher', 'doyle', 'tom', 'tykwer', 'starring', 'natalie', 'portman', 'seemed', 'filmmaker', 'opted', 'much', 'safe', 'none', 'venturing', 'spirit', 'adventure', 'experiment', 'br', 'br', 'minor', 'quibble', 'aside', 'still', 'enjoyed', 'almost', 'short', 'contrary', 'many', 'others', 'felt', 'short', 'film', 'format', 'still', 'much', 'alive', 'strung', 'together', 'feature', 'city', 'love', 'banner', 'work', 'fine', 'left', 'wondering', 'city', 'included', 'lineup', 'hoping', 'perhaps', 'franchise', 'catch', 'spread', 'influence', 'surely', 'enough', 'prolific', 'filmmaker', 'stringing', 'together', 'singapore', 'love', 'crossing', 'finger', 'maybe', 'something', 'materialize', 'road', 'otherwise', 'always', 'sawasdee', 'bangkok', 'route', 'making', 'without', 'attachment', 'franchise', 'house', 'rule']",1
"['meryl', 'streep', 'kate', 'woman', 'dying', 'cancer', 'performs', 'role', 'admirably', 'wonder', 'oscar', 'part', 'prof', 'caring', 'nurturing', 'housewife', 'important', 'sister', 'business', 'world', 'lesson', 'teach', 'life', 'expectation', 'lack', 'fulfillment', 'relationship', 'grows', 'important', 'thing', 'teach', 'daughter', 'expect', 'much', 'mate', 'realize', 'many', 'slip', 'forgiveness', 'understanding', 'main', 'ingredient', 'happy', 'life', 'sombre', 'movie', 'ending', 'though', 'sad', 'show', 'reconciliation', 'father', 'daughter', 'give', 'one', 'ten']",1
"['rip', 'roaring', 'western', 'watched', 'many', 'time', 'entertains', 'every', 'level', 'however', 'true', 'fact', 'legend', 'hickcock', 'cody', 'calamity', 'jane', 'look', 'elsewhere', 'john', 'ford', 'suggested', 'west', 'truth', 'becomes', 'legend', 'print', 'legend', 'story', 'move', 'cracking', 'pace', 'great', 'dialogue', 'gary', 'cooper', 'jean', 'arthur', 'two', 'watchable', 'star', 'help', 'make', 'movie', 'sharp', 'eyed', 'amongst', 'might', 'spot', 'gabby', 'hayes', 'indian', 'scout', 'also', 'young', 'anthony', 'quinn', 'making', 'debut', 'cayenne', 'warrior', 'actually', 'married', 'one', 'demille', 'daughter', 'real', 'life', 'indeed', 'quinns', 'character', 'informs', 'cooper', 'massacre', 'custer', 'told', 'flash', 'back', 'finale', 'well', 'done', 'credit', 'roll', 'fuse', 'american', 'west', 'american', 'history', 'please', 'take', 'time', 'watch', 'classic', 'western']",1
"['another', 'pokemon', 'movie', 'hit', 'theater', 'hearing', 'old', 'pokemon', 'dead', 'blah', 'blah', 'blah', 'franchise', 'detractor', 'wrong', 'kid', 'still', 'playing', 'trading', 'card', 'game', 'still', 'watching', 'tv', 'series', 'waiting', 'game', 'boy', 'advance', 'game', 'want', 'see', 'pokemon', '4th', 'movie', 'br', 'br', 'said', 'pokemon', '4th', 'movie', 'introduces', 'u', 'two', 'legendary', 'pokemon', 'suicune', 'north', 'wind', 'lore', 'celebi', 'guardian', 'forest', 'star', 'show', 'celebi', 'transport', 'boy', 'named', 'sam', '40', 'year', 'future', 'present', 'day', 'pokemon', 'trainer', 'ash', 'faithful', 'pikachu', 'friend', 'brock', 'misty', 'traveling', 'johto', 'sam', 'ash', 'become', 'fast', 'friend', 'discover', 'mutual', 'love', 'pokemon', 'sam', 'vintage', 'pokeball', 'screw', 'top', 'great', 'moment', 'together', 'decide', 'protect', 'celebi', 'villain', 'story', 'team', 'rocket', 'agent', 'aptly', 'named', 'vicious', 'hell', 'bent', 'capturing', 'celebi', 'end', 'ash', 'sam', 'able', 'protect', 'celebi', 'vicious', 'dark', 'ball', 'suicune', 'fit', 'picture', 'jessie', 'james', 'meowth', 'bigger', 'part', 'movie', 'sam', 'really', 'br', 'br', 'like', 'first', '3', 'movie', 'go', 'movie', 'deciding', 'automatically', 'going', 'hate', 'matter', 'simply', 'pokemon', 'child', 'niece', 'nephew', 'younger', 'sibling', 'et', 'cetera', 'dragged', 'going', 'hate', 'decided', 'want', 'hate', 'may', 'blindly', 'trash', 'pokemon', '4th', 'movie', 'simply', 'pokemon', 'movie', 'especially', 'without', 'seen', 'plain', 'stupid', 'even', 'non', 'fan', 'enjoy', 'movie', 'without', 'know', 'every', 'last', 'detail', 'world', 'pokemon', 'saying', 'become', 'pokemon', 'fan', 'movie', 'indeed', 'enjoy', 'let', 'br', 'br', 'unlike', 'first', '3', 'pokemon', 'movie', 'pokemon', '4th', 'movie', 'distributed', 'miramax', 'heard', 'also', 'working', 'securing', 'right', '5th', 'pokemon', 'movie', 'released', 'past', 'summer', 'japan', 'miramax', 'claim', 'boffo', 'aggressive', 'marketing', 'strategy', 'pokemon', '4th', 'movie', 'seen', 'far', 'feeble', 'limited', 'release', 'include', 'usual', 'pikachu', 'short', 'beginning', 'really', 'looking', 'forward', 'time', 'hope', 'miramax', 'see', 'fit', 'put', 'pikachu', 'short', 'called', 'pikachu', 'exciting', 'hide', 'seek', 'onto', 'least', 'dvd', 'vhs', 'release', 'future', 'wider', 'release', 'pokemon', '4th', 'movie', 'hope', 'current', 'release', 'tip', 'iceberg', 'entertaining', 'film']",1
"['joan', 'fontaine', 'swept', 'foot', 'suave', 'cary', 'grant', 'marriage', 'realizes', 'husband', 'irresponsible', 'owes', 'major', 'gambling', 'debt', 'appears', 'grant', 'try', 'scheme', 'best', 'friend', 'nigel', 'bruce', 'part', 'life', 'saving', 'bruce', 'end', 'murdered', 'fontaine', 'suspect', 'husband', 'try', 'kill', 'insurance', 'money', 'drama', 'drag', 'abrupt', 'flat', 'finale']",0
"['first', 'saw', 'film', 'aired', 'defunct', 'trio', 'channel', 'year', 'ago', 'recently', 'watched', 'sans', 'commercial', 'sundance', 'impressed', 'first', 'time', 'found', 'even', 'engaging', 'second', 'viewing', 'yes', 'segment', 'far', 'perfect', 'amos', 'gitai', 'hysterical', 'commentary', 'stand', 'like', 'sore', 'thumb', 'taken', 'collectively', '11', '09', '01', 'total', 'success', 'best', 'show', 'shohei', 'imamura', 'amazing', 'final', 'segment', 'contemporary', 'critic', 'thick', 'witted', 'mick', 'lasalle', 'somehow', 'misinterpreted', 'attack', 'terrorist', 'stand', 'revealed', 'masterful', 'anti', 'war', 'polemic', 'samira', 'makhmalbaf', 'opening', 'piece', 'manages', 'blend', 'deep', 'empathy', 'victim', '9', '11', 'prescient', 'concern', 'child', 'afghanistan', 'idrissa', 'ouedraogo', 'amusing', 'child', 'crusade', 'osama', 'bin', 'laden', 'hunt', 'almost', 'serious', 'successful', 'undertaking', 'one', 'real', 'osama', 'youssef', 'chahine', 'segment', 'noble', 'failed', 'experiment', 'least', 'gut', 'remind', 'audience', 'bin', 'laden', 'al', 'qaeda', 'basically', 'creation', 'american', 'foreign', 'policy', 'cia', 'though', 'sean', 'penn', 'character', 'study', 'seems', 'place', 'still', 'effectively', 'bittersweet', 'piece', 'film', 'making', 'essential', 'viewing', 'darn', 'sight', 'better', 'oliver', 'stone', 'reactionary', 'world', 'trade', 'center']",1
"['whoa', 'one', 'worst', 'movie', 'ever', 'seen', 'packaging', 'film', 'better', 'film', 'girlfriend', 'watched', 'past', 'weekend', 'continued', 'watch', 'hope', 'would', 'get', 'better', 'br', 'br', 'picture', 'quality', 'poor', 'look', 'like', 'shot', 'video', 'transferred', 'film', 'lighting', 'great', 'make', 'harder', 'read', 'actor', 'facial', 'expression', 'acting', 'cheesy', 'guess', 'acceptable', 'yet', 'another', 'teenage', 'horror', 'flick', 'sound', 'huge', 'problem', 'sometimes', 'rewind', 'video', 'sound', 'unclear', 'muffled', 'br', 'br', 'hold', 'real', 'merit', 'trying', 'ride', 'coattail', 'sleepy', 'hollow', 'bother', 'one']",0
"['film', 'somewhat', 'entertaining', 'greatest', 'feature', 'shalom', 'harlow', 'laughable', 'performance', '4', 'year', 'since', 'movie', 'released', 'hopefully', 'harlow', 'gone', 'training', 'perhaps', 'stick', 'worldly', 'somewhat', 'corruptive', 'character', 'generated', 'performance']",0
"['seen', 'romero', 'movie', 'yes', 'seen', 'jacob', 'ladder', 'right', 'later', 'hellraiser', 'movie', 'okay', 'let', 'make', 'movie', 'three', 'let', 'jam', 'everything', 'together', 'make', 'whole', 'big', 'mess', 'sound', 'like', 'good', 'idea', 'br', 'br', 'movie', 'terrible', 'absolutely', 'god', 'awful', 'yeah', 'indie', 'flick', 'give', 'crap', 'pas', 'make', 'filmic', 'excrement', 'film', 'attempt', 'establish', 'credibility', 'focusing', 'character', 'interaction', 'much', 'evident', 'unfortunately', 'writer', 'good', 'character', 'interaction', 'night', 'living', 'dead', 'character', 'nonentity', 'shouting', 'inane', 'line', 'vain', 'attempt', 'caught', 'microphone', 'set', 'dialogue', 'never', 'interesting', 'movie', 'focus', 'much', 'character', 'interaction', 'think', 'character', 'would', 'something', 'say', 'going', 'know', 'well', 'got', 'something', 'well', 'going', 'know', 'leave', 'let', 'accept', 'fate', 'got', 'leave', 'well', 'let', 'leave', 'maybe', 'stay', 'br', 'br', 'exaggeration', 'exchange', 'film', 'reach', 'level', 'redundancy', 'inanity', 'br', 'br', 'worst', 'thing', 'movie', 'half', 'dream', 'really', 'zero', 'purpose', 'nothing', 'dream', 'relevance', 'anything', 'rest', 'movie', 'writer', 'decide', 'whether', 'make', 'zombie', 'movie', 'monster', 'movie', 'made', 'patently', 'ridiculous', 'cheapest', 'trick', 'book', 'maddeningly', 'insulting', 'especially', 'since', 'pretty', 'sure', 'ripped', 'idea', 'jacob', 'ladder', 'handled', 'concept', 'hell', 'lot', 'competently', 'joker', 'could', 'ever', 'hope', 'br', 'br', 'editing', 'year', 'watching', 'mtv', 'playing', 'horror', 'themed', 'video', 'game', 'must', 'inspired', 'filmmaker', 'surely', 'sad', 'thing', 'realize', 'made', 'choppy', 'editing', 'obfuscation', 'piece', 'medium', 'effective', 'first', 'place', 'film', 'confused', 'often', 'good', 'david', 'lynch', 'way', 'bad', 'wait', 'thought', 'got', 'killed', 'hell', 'wait', 'guy', 'come', 'get', 'kind', 'way', 'constant', 'consistently', 'bad', 'br', 'br', 'movie', 'laughable', 'piece', 'trash', 'sought', 'want', 'get', 'trashed', 'friend', 'laugh', 'br', 'br', 'final', 'note', 'comedy', 'people', 'review', 'talking', 'unintentional', 'single', 'intentional', 'piece', 'comedy', 'film', 'supposed', 'big', 'serious', 'character', 'study', 'filmmaker', 'want', 'credibility', 'horror', 'concept', 'sadly', 'pretension', 'match', 'ability']",0
"['say', 'movie', 'guilty', 'pleasure', 'loved', 'flick', 'feel', 'guilty', 'tell', 'whole', 'cast', 'crew', 'fun', 'making', 'movie', 'jack', 'frost', '2', 'go', 'well', 'people', 'right', 'beginning', 'tell', 'movie', 'cheesy', 'definitely', 'amateurish', 'look', 'well', 'get', 'privilege', 'watch', 'movie', 'watching', 'remember', 'jack', 'frost', '2', 'revenge', 'mutant', 'killer', 'snowman', 'pleasure', 'guilty', 'pleasure', 'fill', 'ten', 'line', 'here', 'great', 'scene', 'br', 'br', 'spoiler', 'br', 'br', 'three', 'woman', 'beach', 'great', 'death', 'first', 'one', 'jack', 'tree', 'trying', 'drop', 'icicle', 'one', 'kept', 'missing', 'dropped', 'anvil', 'next', 'woman', 'fell', 'bed', 'icicle', 'last', 'one', 'stabbed', 'eye', 'tongs', 'br', 'br', 'great', 'one', 'two', 'surfer', 'stoner', 'hanging', 'near', 'frozen', 'pole', 'one', 'get', 'tongue', 'stuck', 'course', 'jack', 'frost', 'pull', 'back', 'rip', 'tongue', 'saying', 'cowa', 'tongue', 'dude', 'well', 'see', 'br', 'br', 'course', 'snowball', 'child', 'kicked', 'as', 'br', 'br', 'end', 'spoiler', 'br', 'br', 'infinity', 'star']",1
"['enjoyed', 'movie', 'much', 'emotionally', 'intellectually', 'visually', 'contains', 'violence', 'sex', 'drug', 'special', 'effect', 'need', 'one', 'bit', 'holding', 'attention', 'entire', 'time', 'visuals', 'story', 'interspersed', 'word', 'wisdom', 'br', 'br', 'however', '1', 'foreign', 'language', 'accent', 'made', 'dialog', 'difficult', 'hear', 'understand', '2', 'unnecessary', 'overuse', 'swearing', 'especially', 'f', 'word', 'reason', 'movie', 'rated', 'r', '3', 'movie', 'balanced', 'humor', 'emotion', 'emotion', 'hold', 'throughout', 'film', 'except', 'final', 'resolution', 'last', 'minute', 'unpleasant', 'due', 'exaggerated', 'long', 'lasting', 'dysfunctional', 'reaction', 'character', 'loss', 'living', 'depth', 'bitterness', 'depression', 'long', '4', 'recommend', 'movie', '5', 'second', 'background', 'narration', 'add', 'one', 'bit', 'side', 'character', 'applied', 'film', 'turned', 'movie', 'stuck', 'brain', 'whole', 'movie', 'afterward', 'main', 'character', 'mother', 'german', 'ancestry', 'watching', 'old', 'wwii', 'movie', 'secretly', 'root', 'german', 'would', 'local', 'color', 'art', 'nazi', 'war', 'know', 'german', 'today', 'except', 'radical', 'skinhead', 'think', 'world', 'would', 'better', 'place', 'nazi', 'wwii']",0
"['detective', 'dave', 'robicheaux', 'trying', 'link', 'murder', 'local', 'hooker', 'new', 'orleans', 'mobster', 'julie', 'balboni', 'investigation', 'robicheaux', 'led', 'series', 'surreal', 'encounter', 'troop', 'confederate', 'soldier', 'awful', 'plot', 'worser', 'expected', 'real', 'slow', 'minimal', 'skill', 'acting', 'could', 'watch', 'waste', 'time', 'another', 'flop', 'would', 'give', '1', 'could', 'please', 'people', 'waste', 'time', '1', '42m', 'wast', 'full', 'time', 'actor', 'elrod', 'sykes', 'girlfriend', 'driving', 'influence', 'dave', 'take', 'elod', 'station', 'actor', 'tell', 'dave', 'found', 'skeletal', 'remains', 'set', 'movie', 'filming']",0
"['movie', 'utter', 'waste', 'time', 'plot', 'awful', 'dialogue', 'awful', 'br', 'br', 'acting', 'ok', 'actor', 'absolutely', 'plot', 'script', 'work', 'photography', 'special', 'effect', 'ok', 'nothing', 'interesting', 'movie', 'watch', 'logical', 'progression', 'story', 'story', 'line', 'utter', 'nonsense', 'even', 'scary', 'movie', 'scary', 'least', 'small', 'element', 'believability', 'movie', 'believability', 'br', 'br', 'three', 'character', 'movie', 'character', 'shallow', 'personality', 'br', 'br', 'special', 'effect', 'make', 'work', 'badly', 'done', 'mediocre', 'br', 'br', 'hope', 'read', 'waste', 'time', 'movie', 'unless', 'curious', 'see', 'entirely', 'awful', 'movie']",0
